ITEM_ID,DESCRIPTION,Group Name,Subclass name,UDA,HC Life Style,HC-Price Range,Unit Retail (Vat Incl),Bal WH Quantity,MD,Sale Price,Range Name,Working type,Remarks,WH_BedSet,WH_Bed,WH_N/S,WH_Dres,WH_Wadrb,Min Set,MY REMARKS
165151650,Bern Arm Chair-Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"1,299",0,80%,259,Bern,Sofa,1 S,0,0,0,3,13,3,
165151651,Bern 2 Str-Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"1,999",3,70%,599,Bern,Sofa,2 S,0,0,0,3,13,3,
165151652,Bern 3 Str- Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"2,499",13,70%,749,Bern,Sofa,3 S,0,0,0,3,13,3,
165165518,Kipper Arm Chair-Beige,Furniture,Fabric Sofas,C,URBAN LOFT,ENTRY,"1,199",0,80%,239,Kipper,Sofa,1 S,0,0,0,0,0,,
165165519,Kipper 2 seater-Beige,Furniture,Fabric Sofas,C,URBAN LOFT,ENTRY,"1,699",0,70%,509,Kipper,Sofa,2 S,0,0,0,0,0,,
165166740,Donel Arm Chair-Ecru,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"2,199",0,80%,439,Donel,Sofa,1 S,0,0,0,2,10,2,
165166741,Donel 2 Seater-Ecru,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"2,999",2,70%,899,Donel,Sofa,2 S,0,0,0,2,10,2,
165166742,Donel 3 Seater-Ecru,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,699",10,70%,1109,Donel,Sofa,3 S,0,0,0,2,10,2,
165166743,Evren Accent Chair-Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"2,199",0,80%,439,Evren,Sofa,1 S,0,0,0,0,4,,
165166744,Evren 2 Seater-Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,499",0,80%,699,Evren,Sofa,2 S,0,0,0,0,4,,
165166745,Evren 3 Seater-Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"4,199",4,70%,1259,Evren,Sofa,3 S,0,0,0,0,4,,
165166747,Nomad 3 Seater-Beige,Furniture,Fabric Sofas,C,MODERN LUXE,MID,"3,999",23,,,Nomad,Sofa,3 S,0,31,0,0,23,,
165169085,Rhode 3 Seater Sofa- Grey,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"2,199",0,80%,439,Rhode,Sofa,3 S,0,0,0,0,0,,
165169245,Vermont 3 Seater Sofa- Grey,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"2,199",12,,,Vermont,Sofa,3 S,0,0,0,0,12,,
165172630,Stark 3 Seater- Grey,Furniture,Fabric Sofas,D,URBAN LOFT,ENTRY,"2,099",0,80%,419,Stark,Sofa,3 S,0,0,0,0,0,,
165214546,Colorado Armchair-Beige,Furniture,Fabric Sofas,C,MODERN LUXE,MID,"1,499",47,40%,899,Colorado,Sofa,1 S,0,7,47,1,4,4,
165214547,Colorado 2 Seater-Beige,Furniture,Fabric Sofas,C,MODERN LUXE,MID,"2,199",1,,,Colorado,Sofa,2 S,0,7,47,1,4,4,
165226710,Naples 4 seater sofa-Grey,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"3,999",1,,,Naples,Sofa,SS,1,0,20,0,0,,
165226711,Naples Swivel Accent Chair- Ivory,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"1,999",20,,,Naples,Sofa,1 S,1,0,20,0,0,,
165228220,Helen 2 Seater-Champagne,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"2,799",0,80%,559,Helen,Sofa,2 S,0,0,0,0,0,,
165247289,Clara Armchair-Beige,Furniture,Fabric Sofas,C,MODERN LUXE,ENTRY,"1,199",1,,,Clara,Sofa,1 S,0,0,15,11,20,11,
165247290,Clara 2-Seater-Beige,Furniture,Fabric Sofas,C,MODERN LUXE,ENTRY,"1,799",0,,,Clara,Sofa,2 S,0,0,15,11,20,11,
165247291,Clara 3-Seater-Beige,Furniture,Fabric Sofas,C,MODERN LUXE,ENTRY,"2,199",0,,,Clara,Sofa,3 S,0,0,15,11,20,11,
165247293,Cloyed 2-Seater-Grey,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"1,799",0,,,Cloyed,Sofa,2 S,0,0,0,0,0,,
165247295,Melda Armchair Taupe,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"1,299",59,,,Melda,Sofa,1 S,0,0,59,0,0,,
165247296,Melda 2 Seater Taupe,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"1,699",0,,,Melda,Sofa,2 S,0,0,59,0,0,,
165247297,Melda 3 Seater Taupe,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"1,999",0,,,Melda,Sofa,3 S,0,0,59,0,0,,
165271928,Cheshire 2 str - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"4,499",0,80%,899,Cheshire,Sofa,2 S,0,0,0,0,1,,
165271929,Cheshire 3 str - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"5,199",1,70%,1559,Cheshire,Sofa,3 S,0,0,0,0,1,,
165334076,Kaya 2 Seater Sofa - Oatmilk,Furniture,Fabric Sofas,D,HOMESTEAD,MID,"2,999",0,80%,599,Kaya,Sofa,2 S,0,0,0,0,0,,
165334077,Kaya 3 Seater Sofa - Oatmilk,Furniture,Fabric Sofas,D,HOMESTEAD,MID,"3,499",0,80%,699,Kaya,Sofa,3 S,0,0,0,0,0,,
165341017,Nomad Swivel Accent Chair -Taupe,Furniture,Fabric Sofas,C,MODERN LUXE,MID,"1,999",0,,,Nomad,Sofa,1 S,0,31,0,0,23,,
165358910,Dune 2 Seater Sofa- Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,499",0,70%,1049,Dune,Sofa,2 S,0,0,0,0,0,,
165358911,Dune 3 Seater Sofa- Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"4,199",0,80%,839,Dune,Sofa,3 S,0,0,0,0,0,,
165366718,BP-Lamcy 3 Seater- Light Brown,Furniture,Fabric Sofas,P,HOMESTEAD,MID,"2,299",0,,,BP-Lamcy,Sofa,3 S,0,0,0,18,18,18,
165423547,Portland 2 seater - Beige,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"1,999",0,,,Portland,Sofa,2 S,0,0,0,0,0,,
165444872,NicoleV2 Armchair- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"1,999",7,,,NicoleV2,Sofa,2 S,0,0,0,7,0,,
165444873,Nicole V2 2 Seater Sofa- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"2,999",2,,,Nicole,Sofa,2 S,0,0,0,2,20,2,
165444874,Nicole V2 3 Seater Sofa- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"3,999",20,,,Nicole,Sofa,3 S,0,0,0,2,20,2,
165463763,Hester 1 Seater Sofa- Beige,Furniture,Fabric Sofas,C,URBAN LOFT,PREMIUM,"1,999",68,,,Hester,Sofa,1 S,0,0,79,87,111,79,
165463764,Hester 2 Seater Sofa- Beige,Furniture,Fabric Sofas,C,URBAN LOFT,PREMIUM,"3,299",55,,,Hester,Sofa,2 S,0,0,79,87,111,79,
165463765,Hester 3 Seater Sofa- Beige,Furniture,Fabric Sofas,C,URBAN LOFT,PREMIUM,"4,499",94,,,Hester,Sofa,3 S,0,0,79,87,111,79,
165471555,Caretti 4 Seater- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"5,799",0,70%,1739,Caretti,Sofa,SS,0,0,4,0,0,,
165471561,Berwick 4 Seater- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"3,799",11,,,Berwick,Sofa,SS,11,0,10,0,16,10,
165471562,Berwick 3 Seater- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"3,199",16,,,Berwick,Sofa,3 S,11,0,10,0,16,10,
165471563,Berwick 1 Seater- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"1,999",10,,,Berwick,Sofa,1 S,11,0,10,0,16,10,
165471566,Caretti 3 Seater- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"4,799",0,80%,959,Caretti,Sofa,3 S,0,0,4,0,0,,
165471567,Caretti 1 Seater- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"2,899",4,80%,579,Caretti,Sofa,1 S,0,0,4,0,0,,
165472968,Haywood 1 Seater- Ivory,Furniture,Fabric Sofas,D,URBAN LOFT,PREMIUM,"2,499",0,80%,499,Haywood,Sofa,1 S,1,0,9,0,0,,
165472969,Haywood 3 Seater Ivory,Furniture,Fabric Sofas,D,URBAN LOFT,PREMIUM,"4,799",0,,,Haywood,Sofa,3 S,1,0,9,0,0,,
165472970,Haywood 4 Seater- Ivory,Furniture,Fabric Sofas,D,URBAN LOFT,PREMIUM,"5,999",0,80%,1199,Haywood,Sofa,SS,1,0,9,0,0,,
165486757,Anasa New 3 Seater Sofa- Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"4,699",1,80%,939,Anasa,Sofa,3 S,0,0,0,0,1,,
165492523,Grandiose Armchair - Ivory,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"2,199",1,80%,439,Grandiose,Sofa,1 S,0,0,1,0,0,,
165516370,Malvina 1 Seater Sofa- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"1,699",0,80%,339,Malvina,Sofa,1 S,0,0,2,0,0,,
165543916,Rustic Comfort Arm Chair - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"1,999",2,70%,599,Rustic,Sofa,1 S,0,0,2,0,0,,
165543918,Rustic Comfort 3 Seater sofa - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"3,999",0,80%,799,Rustic,Sofa,3 S,0,0,2,0,0,,
165555771,Blake 1 seater - Beige,Furniture,Fabric Sofas,C,URBAN LOFT,ENTRY,999,104,,,Blake,Sofa,1 S,0,0,108,51,160,51,
165555772,Blake 2 seater - Beige,Furniture,Fabric Sofas,C,URBAN LOFT,ENTRY,"1,699",40,,,Blake,Sofa,2 S,0,0,108,51,160,51,
165555773,Blake 3 seater - Beige,Furniture,Fabric Sofas,C,URBAN LOFT,ENTRY,"1,999",158,,,Blake,Sofa,3 S,0,0,108,51,160,51,
165577964,Brooke 2 Seater Sofa-Taupe,Furniture,Fabric Sofas,C,HOMESTEAD,ENTRY,"1,899",312,,,Brooke,Sofa,2 S,0,0,0,361,254,254,
165577965,Brooke 3 Seater Sofa-Taupe,Furniture,Fabric Sofas,C,HOMESTEAD,ENTRY,"2,299",202,,,Brooke,Sofa,3 S,0,0,0,361,254,254,
165577966,Brooke 2 Seater Sofa-Grey,Furniture,Fabric Sofas,C,HOMESTEAD,ENTRY,"1,899",49,,,Brooke,Sofa,2 S,0,0,0,361,254,254,
165577967,Brooke 3 Seater Sofa-Grey,Furniture,Fabric Sofas,C,HOMESTEAD,ENTRY,"2,299",52,,,Brooke,Sofa,3 S,0,0,0,361,254,254,
165578428,Hanford New 2 Seater-Beige,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"3,299",0,80%,659,Hanford,Sofa,2 S,0,0,0,0,0,,
165578437,Barcelona New 2 Seater - Grey,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"3,299",6,70%,989,Barcelona,Sofa,2 S,0,0,0,6,1,,
165578438,Barcelona New 3 Seater - Grey,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"3,999",1,80%,799,Barcelona,Sofa,3 S,0,0,0,6,1,,
165578814,Garren Armchair- Ivory,Furniture,Fabric Sofas,D,URBAN LOFT,PREMIUM,"2,399",0,80%,479,Garren,Sofa,1 S,0,0,0,0,0,,
165608987,Federer 2 Seater Grey,Furniture,Fabric Sofas,C,HOMESTEAD,ENTRY,"1,499",0,,,Federer,Sofa,2 S,0,0,6,0,0,,
165609001,Garcia 2 Seater Sofa-Beige,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"1,999",4,,,Garcia,Sofa,2 S,0,0,14,4,1,,
165609002,Garcia 3 Seater Sofa-Beige,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"2,699",1,,,Garcia,Sofa,3 S,0,0,14,4,1,,
165609003,Garcia Armchair Sofa-Beige,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"1,299",14,,,Garcia,Sofa,1 S,0,0,14,4,1,,
165615195,Kai 1 Seater Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"2,599",0,,,Kai,Sofa,1 S,0,0,0,0,2,,
165615196,Kai 2 Seater Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"3,999",0,,,Kai,Sofa,2 S,0,0,0,0,2,,
165615197,Kai 3 Seater Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"4,799",0,80%,959,Kai,Sofa,3 S,0,0,0,0,2,,
165625929,Murano Ottoman-Grey,Furniture,Fabric Sofas,C,URBAN LOFT,PREMIUM,"1,199",31,,,Murano,Sofa,,0,77,37,29,33,29,
165636113,Drury 2 seater - Grey,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"2,199",0,,,Drury,Sofa,2 S,0,0,0,0,0,,
165636188,Kendall 2 seater - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"1,899",2,70%,569,Kendall,Sofa,2 S,0,0,0,2,5,2,
165636189,Kendall 3 seater - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"2,299",5,70%,689,Kendall,Sofa,3 S,0,0,0,2,5,2,
165651683,Modena 1 seater - Grey,Furniture,Fabric Sofas,C,MODERN LUXE,PREMIUM,"1,999",0,,,Modena,Sofa,1 S,7,0,1,0,1,,
165651684,Modena 3 seater - Grey,Furniture,Fabric Sofas,C,MODERN LUXE,PREMIUM,"3,699",1,,,Modena,Sofa,3 S,7,0,1,0,1,,
165651685,Modena 4 seater - Grey,Furniture,Fabric Sofas,C,MODERN LUXE,PREMIUM,"4,499",7,,,Modena,Sofa,SS,7,0,1,0,1,,
165653135,Restoril 1 Seater Green,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"1,799",3,,,Restoril,Sofa,1 S,0,0,3,0,1,,
165653137,Restoril 3 Seater Green,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"3,199",1,,,Restoril,Sofa,3 S,0,0,3,0,1,,
165665447,Charcoal 1 seater Grey,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"1,099",0,80%,219,Charcoal,Sofa,1 S,0,0,0,0,3,,
165665448,Charcoal 2 Seater Grey,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"1,699",0,,,Charcoal,Sofa,2 S,0,0,0,0,3,,
165665449,Charcoal 3 Seater Grey,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"2,199",3,70%,659,Charcoal,Sofa,3 S,0,0,0,0,3,,
165677709,Solis Armchair - Beige,Furniture,Fabric Sofas,C,MODERN LUXE,MID,"1,799",-2,,,Solis,Sofa,1 S,0,0,-2,21,6,6,
165677710,Solis 2 Seater - Beige,Furniture,Fabric Sofas,C,MODERN LUXE,MID,"2,999",21,,,Solis,Sofa,2 S,0,0,-2,21,6,6,
165677711,Solis 3 Seater - Beige,Furniture,Fabric Sofas,C,MODERN LUXE,MID,"3,699",6,,,Solis,Sofa,3 S,0,0,-2,21,6,6,
165677735,Marshall 2 Seater-Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,499",6,70%,1049,Marshall,Sofa,2 S,0,0,0,6,10,6,
165677736,Marshall 3 Seater-Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"4,399",10,70%,1319,Marshall,Sofa,3 S,0,0,0,6,10,6,
165677737,Branson 1 seater - Grey,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"2,199",0,80%,439,Branson,Sofa,1 S,0,0,0,0,0,,
165677739,Branson 4 seater - Grey,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"5,499",0,,,Branson,Sofa,SS,0,0,0,0,0,,
165702488,Avani 3 Seater sofa- Taupe,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"2,699",0,,,Avani,Sofa,3 S,0,0,6,13,0,,
165702489,Avani 2 Seater sofa- Taupe,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"2,299",13,,,Avani,Sofa,2 S,0,0,6,13,0,,
165702490,Avani 1 Seater sofa- Taupe,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"1,499",6,,,Avani,Sofa,1 S,0,0,6,13,0,,
165795447,Nordic French 1 Seater- Beige,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"1,999",90,,,Nordic,Sofa,1 S,0,0,90,78,78,78,
165795448,Nordic French 2 Seater- Beige,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"2,699",78,,,Nordic,Sofa,2 S,0,0,90,78,78,78,
165795449,Nordic French 3 Seater - Beige,Furniture,Fabric Sofas,C,URBAN LOFT,MID,"3,199",78,,,Nordic,Sofa,3 S,0,0,90,78,78,78,
165808638,Edmund Sofa 1 Seater - Beige,Furniture,Fabric Sofas,D,URBAN LOFT,ENTRY,"1,199",2,70%,359,Edmund,Sofa,1 S,0,0,2,0,1,,
165808639,Edmund Sofa 3 Seater - Beige,Furniture,Fabric Sofas,D,URBAN LOFT,ENTRY,"2,199",1,70%,659,Edmund,Sofa,3 S,0,0,2,0,1,,
165846677,Charles Armchair - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"1,999",0,70%,599,Charles,Sofa,1 S,0,0,0,0,0,,
165846678,Charles 2 Seater - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"3,199",0,70%,959,Charles,Sofa,2 S,0,0,0,0,0,,
165846679,Charles 3 Seater - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"3,999",0,80%,799,Charles,Sofa,3 S,0,0,0,0,0,,
165848226,Salvatore 2 Seater-Grey,Furniture,Fabric Sofas,D,URBAN LOFT,ENTRY,"2,499",3,70%,749,Salvatore,Sofa,2 S,0,0,0,3,8,3,
165848227,Salvatore 3 Seater-Grey,Furniture,Fabric Sofas,D,URBAN LOFT,ENTRY,"2,999",8,70%,899,Salvatore,Sofa,3 S,0,0,0,3,8,3,
165895502,Reno 3 seater Sofa - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"2,299",2,70%,689,Reno,Sofa,3 S,0,0,0,0,2,,
165909222,Global Luxe 1 Seater - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"2,999",0,80%,599,Global,Sofa,1 S,0,0,0,0,0,,
165909223,Global Luxe 4 Seater - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"5,499",0,80%,1099,Global,Sofa,SS,0,0,0,0,0,,
165928788,Gibson 1 seater Sofa - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"2,499",0,,,Gibson,Sofa,1 S,0,0,0,15,4,4,
165928789,Gibson 2 seater Sofa - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"3,799",15,70%,1139,Gibson,Sofa,2 S,0,0,0,15,4,4,
165928790,Gibson 3 seater Sofa - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"4,299",4,70%,1289,Gibson,Sofa,3 S,0,0,0,15,4,4,
165932875,Noura 1 Seater Sofa- Grey,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"1,299",0,80%,259,Noura,Sofa,1 S,0,0,0,0,0,,
165932876,Noura 2 Seater Sofa-Grey,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"1,799",0,80%,359,Noura,Sofa,2 S,0,0,0,0,0,,
165936899,Scott 3 Seater Sofa - Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"4,799",3,70%,1439,Scott,Sofa,3 S,0,0,0,0,3,,
165936900,Orland 3 Seater Sofa - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,999",1,,,Orland,Sofa,3 S,0,0,0,0,1,,
165936901,Orland Arm Chair - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"1,999",0,80%,399,Orland,Sofa,1 S,0,0,0,0,1,,
165938851,Elegance Accent Chair- Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"2,299",1,70%,689,Elegance,Sofa,1 S,0,0,1,0,2,,
165938853,Elegance 3 Seater Sofa - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"4,899",2,70%,1469,Elegance,Sofa,3 S,0,0,1,0,2,,
165947981,Faris Accent Chair- Beige,Furniture,Fabric Sofas,C,MODERN LUXE,PREMIUM,"1,499",33,,,Faris,Sofa,1 S,0,0,33,0,0,,
165975918,Gerald 3 Seater Sofa Beige,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"3,499",1,80%,699,Gerald,Sofa,3 S,0,0,0,0,1,,
165975919,Gerald 1 Seater Sofa Beige,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"1,999",0,80%,399,Gerald,Sofa,1 S,0,0,0,0,1,,
165987268,Berwick Ottoman- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,PREMIUM,"1,199",9,,,Berwick,Sofa,,11,0,10,0,16,10,
166002015,Hector 1 Seater Sofa - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,MID,"1,699",4,70%,509,Hector,Sofa,1 S,0,0,4,2,0,,
166002016,Hector 2 Seater Sofa - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,MID,"2,699",2,70%,809,Hector,Sofa,2 S,0,0,4,2,0,,
166008777,Nigel 1 Seater Sofa - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"1,499",0,,,Nigel,Sofa,1 S,0,46,0,0,3,,
166008778,Nigel 2 Seater Sofa - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"2,499",0,80%,499,Nigel,Sofa,2 S,0,46,0,0,3,,
166008779,Nigel 3 Seater Sofa - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"2,899",3,,,Nigel,Sofa,3 S,0,46,0,0,3,,
166008875,Lansbury 1 Seater Sofa- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"1,499",18,,,Lansbury,Sofa,1 S,0,0,20,11,17,11,
166008876,Lansbury 2 Seater- Sofa Beige,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"1,999",11,,,Lansbury,Sofa,2 S,0,0,20,11,17,11,
166008877,Lansbury 3 Seater Sofa- Beige,Furniture,Fabric Sofas,C,HOMESTEAD,MID,"2,499",17,,,Lansbury,Sofa,3 S,0,0,20,11,17,11,
166008888,Olga 1 Seater Sofa - Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"1,499",0,70%,449,Olga,Sofa,1 S,0,0,0,0,0,,
166008890,Olga 3 Seater Sofa - Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"2,999",0,80%,599,Olga,Sofa,3 S,0,0,0,0,0,,
166041507,Rimsy Accent Chair-Blue,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"1,799",0,,,Rimsy,Sofa,1 S,0,0,0,0,0,,
166059165,Fidel 2 Seater - Green,Furniture,Fabric Sofas,D,URBAN LOFT,MID,"2,799",4,,,Fidel,Sofa,2 S,0,0,0,4,0,,
166152782,Orell 1.5 Seater sofa- Charcoal,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"2,699",4,70%,809,Orell,Sofa,1 S,0,0,4,0,3,3,
166152783,DO NOT USE - Orell 3 Seater sofa- Charcoal,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"3,499",1,,,DO,Sofa,3 S,1,0,0,0,1,,
166152789,Raylee 2 seater - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"2,999",0,80%,599,Raylee,Sofa,2 S,0,0,0,0,1,,
166152790,Raylee 3 seater - Beige,Furniture,Fabric Sofas,D,HOMESTEAD,PREMIUM,"3,999",1,70%,1199,Raylee,Sofa,3 S,0,0,0,0,1,,
166152794,Milano 3 Seater Sofa- Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"4,699",1,70%,1409,Milano,Sofa,3 S,0,0,0,0,1,,
166152795,Milano 4 Seater Sofa- Beige,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"6,499",0,80%,1299,Milano,Sofa,SS,0,0,0,0,1,,
166179759,Shae 1 seater sofa- Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"2,799",0,80%,559,Shae,Sofa,1 S,0,0,0,0,0,,
166179760,Shae 2 seater sofa- Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"3,799",0,80%,759,Shae,Sofa,2 S,0,0,0,0,0,,
166179761,Shae 3 seater sofa- Taupe,Furniture,Fabric Sofas,D,MODERN LUXE,PREMIUM,"4,699",0,80%,939,Shae,Sofa,3 S,0,0,0,0,0,,
166179762,Olenna 3 seater sofa- Blue,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,299",0,80%,659,Olenna,Sofa,3 S,0,0,0,0,0,,
166179763,Olenna 4 Seater sofa- Blue,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,799",0,80%,759,Olenna,Sofa,SS,0,0,0,0,0,,
166231836,Miguel 1 Seater Sofa- Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"2,199",5,70%,659,Miguel,Sofa,1 S,0,0,5,0,11,5,
166231839,Miguel 3 Seater Sofa- Beige,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"4,299",11,70%,1289,Miguel,Sofa,3 S,0,0,5,0,11,5,
166231858,Leila 1 Seater Sofa - Ivory,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"2,199",4,70%,659,Leila,Sofa,1 S,1,0,4,1,0,,
166231859,Leila 2 Seater Sofa - Ivory,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"3,499",1,80%,699,Leila,Sofa,2 S,1,0,4,1,0,,
166231860,Leila 4 Seater Sofa - Ivory,Furniture,Fabric Sofas,D,MODERN LUXE,MID,"4,299",1,80%,859,Leila,Sofa,SS,1,0,4,1,0,,
166299290,Ned 1 Seater Sofa- Grey,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"1,399",1,80%,279,Ned,Sofa,1 S,0,0,1,0,0,,
166328812,Zen 3 Seater Sofa - Beige,Furniture,Fabric Sofas,D,MODERN LUXE,ENTRY,"2,699",5,70%,809,Zen,Sofa,3 S,0,0,0,0,5,,
166341612,Abigale 2 Seater Sofa - Light Grey,Furniture,Fabric Sofas,D,HOMESTEAD,MID,"2,199",0,80%,439,Abigale,Sofa,2 S,0,0,0,0,0,,
166341615,Owsley 2 Seater Sofa - Blue,Furniture,Fabric Sofas,D,HOMESTEAD,MID,"2,499",8,70%,749,Owsley,Sofa,2 S,0,0,24,38,27,24,
166392545,BP-Peru 1 Seater Sofa - Ivory,Furniture,Fabric Sofas,P,HOMESTEAD,ENTRY,"1,199",0,,,BP-Peru,Sofa,1 S,0,0,4,4,7,4,
166392546,BP-Peru 2 Seater Sofa - Ivory,Furniture,Fabric Sofas,P,HOMESTEAD,ENTRY,"1,599",3,,,BP-Peru,Sofa,2 S,0,0,4,4,7,4,
166392547,BP-Peru 3 Seater Sofa - Ivory,Furniture,Fabric Sofas,P,HOMESTEAD,ENTRY,"1,899",7,,,BP-Peru,Sofa,3 S,0,0,4,4,7,4,
